free_text,label_id,clean_text
hmmm,0,hm
"Vậy mà có khối người vẫn gân cổ lên bảo dân mình có cần đóng đồng thuế nào đâu đó. Thua cả bò, bò còn được cho ăn mới vắt sữa, này phải tự nai lưng ra kiếm ăn mà sữa vẫn bị vắt đều đều.",2,"vậy_mà có khối người vẫn gân cổ lên bảo dân mình có cần đóng đồng thuế nào đâu_đó . thua cả bò , bò còn được cho ăn mới vắt sữa , này phải tự nai lưng ra kiếm_ăn mà sữa vẫn bị vắt đều_đều ."
Mồm  nói là bố thí giúp đỡ ng nghèo. Miệng mang khẩu nghiệp dù cho chị lm từ thiện tới mấy thì cũng có lỗi với đời vì  chj sinh ra lm con người,0,mồm nói là bố_thí giúp_đỡ ng nghèo . miệng mang khẩu_nghiệp dù cho chị lm từ_thiện tới mấy thì cũng có lỗi với đời vì chj_sinh ra lm con_người
mn de thw :*,0,mọi người de thw : *
Chị 3 giàu nhức r,0,chị 3 giàu nhức r
"Vấn đề tức nhiên , tức nhiên vấn đề , nghĩa là là vấn đề tức nhiên ! Hiểu chưa , hiểu chưa , hiểu chưa tức nhiên.",0,"vấn_đề tức_nhiên , tức_nhiên vấn_đề , nghĩa_là_là vấn_đề tức_nhiên ! hiểu chưa , hiểu chưa , hiểu chưa tức_nhiên ."
Sao bằng idol Việt Nam Cừu Đại Ka,0,sao bằng idol việt_nam cừu đại_ka
"Có ai mua đâu mà cứ chốt đơn ,chốt đơn -- ừ, xem như là 1 cái gì đó để thu hút người xem ii nhg cứ vô đụng cô MH là sao , cô có nhắc đến tên gì đâu , nước hoa 2 chia có vài trăm là đồ giả chắc rồi , chai nước hoa loại rẻ  cũng gần 1 tr rồi , vs lại nếu như thật sự có rất n người mua ,vậy s o đưa lên cho xem ,xem có phải trog vòng 1 buổi live đó bán đc = với ' chốt đơn ' liên tục o , gửi bưu điện gì vài trăm triệu ? Tuyển gần 20 nhân viên ? Còn khúc kia nữa ' nếu sản phẩm lỗi  ,nhân viên e đền , còn k e đưa sản phẩm cho khách dùng lun ' nếu đưa sản phẩm cho người ta dùng luôn vậy có đền tiền sản phẩm o ? 12:33 nếu o ,nói chi tr  , còn nữa ' e o biết sao đến lúc e live người ta cứ mua wá tr ' ; ' e chưa bao giờ chửi khách ' ?? ...",0,"có ai mua đâu mà cứ chốt đơn , chốt đơn --_ừ , xem như là 1 cái gì đó để thu_hút người xem ii nhg cứ vô_đụng cô mình là sao , cô có nhắc đến tên gì đâu , nước_hoa 2 chia có vài trăm là đồ giả chắc rồi , chai nước_hoa loại rẻ cũng gần 1 tr rồi , với lại nếu_như thật_sự có rất n người mua , vậy s o đưa lên cho xem , xem có phải trog vòng 1 buổi live đó bán đc ới ' chốt đơn ' liên_tục o , gửi bưu_điện gì vài trăm triệu ?_tuyển gần 20 nhân_viên ? còn khúc kia nữa ' nếu sản_phẩm lỗi , nhân_viên e_đền , còn k_e đưa sản_phẩm cho khách dùng lun ' nếu đưa sản_phẩm cho người ta dùng luôn vậy có đền tiền sản_phẩm o ? 123 nếu o , nói chi_tr , còn nữa ' e_o biết sao đến lúc e_live người ta cứ mua wá tr ' ' e chưa bao_giờ chửi khách ' ? ? ..."
Gửi lời thăm chúc sức khỏe nghệ sỉ dần.  Tôi sẻ theo dõi thường xuyên,0,gửi lời thăm_chúc sức khỏe_nghệ sỉ dần . tôi sẻ theo_dõi thường_xuyên
Cám ơn thầy ơi,0,cám_ơn thầy ơi
Trần Mẫn Văn thac mac thong tu moi va` giai dap :v,0,trần_mẫn văn_thac mac thong_tu moi va_` giai_dap
Nhìn là muốn thông đít anh ba ghê dị á kkkk,0,nhìn là muốn thông_đít anh ba ghê_dị á_k
Trí Hoàng,0,trí_hoàng
Sợ thì thôi im,0,sợ thì thôi im
0348359112 e ngưỡng mộ chi,0,0348359112 e_ngưỡng mộ chi
Kiều Trung Kiên chất🤣,0,kiều trung_kiên_chất
Chi oi de thuong qua,0,chi oi_de thuong qua
Vâng a rất thượng đẳng,2,vâng a rất thượng_đẳng
"Hẳn là 80m2 còn làm anh ngột ngạt, anh Tiệp chỉ cần 2m2 thôi :))",0,"hẳn là 80 m2 còn làm anh ngột_ngạt , anh tiệp chỉ cần 2 m2 thôi"
người luôn âm thâm theo e khi e phạm lỗi,0,người luôn âm_thâm theo e khi e_phạm lỗi
Chất quá anh Độ ơi! Cảm ơn anh Viet Mai Tran,0,chất quá anh độ ơi ! cảm_ơn anh viet mai tran
chủ 3 tiệm bánh mì,0,chủ 3 tiệm bánh_mì
Di test Covid-19 di ong Tran Dan.,0,di_test covid-19 di_ong tran dan .
Giận tím người ha abe😅,0,giận tím người ha abe
Nghe thì vô sinh nhưng rất thuyết phục :v,0,nghe thì vô_sinh nhưng rất thuyết_phục
như cc luôn ấy :v bài này view k cao đâu ~,2,như con cặc luôn ấy bài này view k cao đâu ~
Rất vô lý nhưng cực kỳ thuyết phục,0,rất vô_lý nhưng cực_kỳ thuyết_phục
Lo bản thân chưa xong đòi lo cho ngta à,0,lo bản_thân chưa xong đòi lo cho người ta à
Ước,0,ước
Lý do phải mang về trong khi có thể cách ly và điều trị bên anh?,0,lý_do phải mang về trong khi có_thể cách_ly và điều_trị bên anh ?
nghi vấn ad vừa bị gấu chia tay đêm qua :3,0,nghi_vấn ad vừa bị gấu chia_tay đêm qua
vãi l =)),0,vãi l
Tran Hoang Phuong buồn bạn,0,tran hoang_phuong buồn bạn
mk lại thích cắt mái cộc 😁,0,mà lại thích cắt mái cộc
"Thiện Nguyễn conchos này, im im lộ hết nhe",0,"thiện nguyễn_conchos này , im im_lộ hết nhe"
Ước gì cho nghỉ học nhưng vẫn phát bằng :((,0,ước gì cho nghỉ học nhưng vẫn phát bằng
2 thím kia mắt có bị làm sao ko -.- có thấy chửi câu nào chưa,0,2 thím kia mắt có bị làm_sao ko - . - có thấy chửi câu nào chưa
Trần Đạt xin video đi ông,0,trần đạt xin video đi ông
bao ae hỏi mua làm a độ đi 1 hôm để kick giá :v,0,bao anh em hỏi mua làm a_độ đi 1 hôm để kick giá
Lê Thanh Tâm mấy anh trên núi tởm thậttt,2,lê thanh_tâm mấy anh trên núi tởm thật
Mãi yêu thầy ❤,0,mãi yêu thầy
"Mụn lưng, viêm nang lông ib mình tv nhé",0,"mụn lưng , viêm nang lông ib mình tv nhé"
Mắc bệnh hoang tưởng. Chắc nó tưởng nó là bố thiên hạ. Nhãi ranh,2,mắc bệnh hoang_tưởng . chắc nó tưởng nó là bố thiên_hạ . nhãi ranh
Trần Hưng Quân ra hn chạy grap đê,0,trần hưng_quân ra hôn nhân chạy grap đê
":< phim này động lòng người lắm, lần đó mình xem cũng khóc lên khóc xuống",0,": <_phim này động_lòng người lắm , lần đó mình xem cũng khóc lên khóc xuống"
Ảnh hưởng thế hệ trẻ .ng ta bị liệu thì choc vui mô phật Di. K co sáng tạo.lay nhân cách con người ta ta cau like.,0,ảnh_hưởng thế_hệ trẻ . người ta bị liệu thì choc vui_mô phật di . k_co sáng_tạo . lay_nhân_cách con_người ta ta cau like .
Chọc ngta chửi cũng zui thặc 😊😊,0,chọc người ta chửi cũng zui thặc
Diệp Gia Nghi Sợ đỏ người,0,diệp gia_nghi sợ đỏ người
thu phí rồi là đc chạy xe trên vỉa hè đó các bác. ủng hộ =))))),0,thu phí rồi là đc chạy xe trên vỉa_hè đó các bác . ủng_hộ
cho nó rít vài bi cần là nó ngoan vl luôn,1,cho nó rít vài bi cần là nó ngoan_vl luôn
Kiều Linh nghĩ chắc vui,0,kiều_linh nghĩ chắc vui
Nhìn nghiêng giống chi cam ly ghê a,0,nhìn nghiêng giống chi cam_ly ghê_a
Độ lãng tử,0,độ lãng_tử
"haizzz thật sự thì chúng ta cần có một tổ chức chuyên nghiệp của nhà nước để trao giải thưởng và giúp đỡ cho những người có tài năng, nhà nước và nhân dân cùng hợp tác, cùng phát triển :) Phát minh của một nông dân hoàn toàn có thể thay đổi và giúp ích rất nhiều cho cả đất nước :) chúng ta đang bỏ phí 100 triệu bộ não :)",0,"haiz thật_sự thì chúng_ta cần có một tổ_chức chuyên_nghiệp của nhà_nước để trao giải_thưởng và giúp_đỡ cho những người có tài_năng , nhà_nước và nhân_dân cùng hợp_tác , cùng phát_triển hát_minh của một nông_dân hoàn_toàn có_thể thay_đổi và giúp_ích rất nhiều cho cả đất_nước chúng_ta đang bỏ phí 100 triệu bộ não"
Nhịn nói sẽ có lợi hơn cho sự tồn vong của chế độ.,0,nhịn nói sẽ có lợi hơn cho sự tồn_vong của chế_độ .
Sao nhìn 200kg dth hơn,0,sao nhìn 200 kg dễ thương hơn
Thôi anh im mẹ mồm đi.mặt như cc mà ý thức như bờ phẹc,2,thôi anh im mẹ mồm đi . mặt như con cặc mà ý_thức như bờ phẹc
Cảm ơn anh bô đã cho bác độ nhà em ít lộc đón tết,0,cảm_ơn anh bô đã cho bác độ nhà em ít lộc đón tết
Hoàng Hải Khánh hôm nọ xem trên sờ chim,0,hoàng hải_khánh hôm nọ xem trên sờ chim
dan ong hay dan ba . nhin giong dan ong qua.,0,dan ong hay dan ba . nhin giong dan ong qua .
Quyen Hong 17tr500 nha chị xe chính chủ đẹp trên 90%,0,quyen hong 17 tr500_nha chị xe chính chủ đẹp trên 90 %
Vl kết cây bút :)),0,vãi lồn kết cây_bút
Corona,0,corona
Yeah boiz :v,0,yeah boiz
Tên nó là nguyễn văn dúi thì phải 😆,0,tên nó là nguyễn_văn_dúi thì phải
Gửi nhung,0,gửi nhung
được đỡ kia mị 😂😂,0,được đỡ kia mị
"tuổi tre vn chỉ chờ cơ hội để loã thể , mất phẩm giá con người , tuổi trẻ vn bây giờ chỉ muốn làm thú , thờ ơ tất cả mọi thứ , nước mất nhà tan cho tụi bây tha hồ ở chuồng làm nô lệ cho tàu cộng , uổng công cha mẹ",2,"tuổi tre việt nam chỉ chờ cơ_hội để lõa_thể , mất_phẩm_giá con_người , tuổi_trẻ việt nam bây_giờ chỉ muốn làm thú , thờ_ơ tất_cả mọi thứ , nước mất nhà_tan cho tụi bây tha_hồ ở chuồng làm nô_lệ cho tàu cộng , uổng_công cha_mẹ"
10k like,0,10 k like
Cười đái trong quần,0,cười đái trong quần
Lê Hoàng Trọng xin video,0,lê_hoàng_trọng xin video
"em nghĩ sặc khoai chết thì hợp lý, tổ cha bọn nó",1,"em nghĩ sặc_khoai chết thì hợp_lý , tổ cha bọn nó"
"Live spoon thì thấy có người tên là Trần Dần tham gia, bảo là ông 70 tuổi rồi",0,"live spoon thì thấy có người tên là trần dần tham_gia , bảo là ông 70 tuổi rồi"
Nhìn cứ tưởng bên TQ -_- Rợn cả người !,0,nhìn cứ tưởng bên tq_rợn cả người !
Chú Pew lại dỗi giờ,0,chú pew lại dỗi giờ
Mặc áo đó stream đi abe,0,mặc áo đó stream đi abe
Xin lỗi ông a. Quân đội cảnh sát ko nhận lương để ngồi không. Tập luyện. Dân ta có j để bức xúc mà biểu tinh. Đất nước này chưa đủ hòa bình để chúng ta sinh sống hay sao.,0,xin_lỗi ông a . quân_đội cảnh_sát ko nhận lương để ngồi không . tập_luyện . dân ta có j để bức_xúc mà biểu_tinh . đất_nước này chưa đủ hòa_bình để chúng_ta sinh_sống hay sao .
Phương Nam thấy giá rồi 😂,0,phương nam thấy giá rồi
Ak+ scope 6x thì ghê rồi không xịt viên nào,0,ak + scope 6 x thì ghê rồi không xịt_viên nào
Haha :(,0,haha
Gioilasia😏,0,gioilasia
Owo,0,owo
Mấy ông bảo thuyết phục ế còn làm màu đó hihi :)))),0,mấy ông bảo thuyết_phục ế còn làm màu đó hihi
Chỉ là đứng chỗ mát thui mà.các bác nghĩ xa quá.0,0,chỉ là đứng chỗ mát_thui mà . các bác nghĩ xa quá . 0
"Fan cứng nữa cơ à, khê đấy",0,"fan cứng nữa cơ_à , khê đấy"
Sống thêm 10 năm.,0,sống thêm 10 năm .
Các chị em lên =)),0,các chị_em lên
Train với GAM đi anh Ba,0,train với gam đi anh ba
đc anh ơi =))),0,đc anh ơi
Thôi chú ba ơi con từ bạch kim học vài giáo án của chú là con rớt tới vàng 4 rồi,0,thôi chú ba ơi con từ bạch_kim học vài giáo_án của chú là con rớt tới vàng 4 rồi
Phương Thảo sao mày không bảo stylish kéo cho anh tao cái khoá quần lên 😞 quần bên trong vội quá lấy của ông mà cứ khoe ra,0,phương_thảo sao mày không bảo_stylish kéo cho anh tao cái khóa quần lên quần bên trong vội quá lấy của ông mà cứ khoe ra
Gốc bự,0,gốc bự
"ĐM, chắc lại rút sợ dây kinh nghiệm thôi mà",1,"địt mẹ , chắc lại rút sợ dây kinh_nghiệm thôi mà"
Co 3 khi nào về VN tham VN alo con nhe,0,co 3 khi nào về việt nam tham_vn alo con nhe
nghe vô lý nhưng rất thuyết phục :),0,nghe vô_lý nhưng rất thuyết_phục
Chơi với nhau mà í thức thì khác hẳn,0,chơi với nhau mà í_thức thì khác hẳn
Sảnh tới sáng luôn ae,0,sảnh tới sáng luôn anh em
Nhiều tiền thì đi sửa cái mặt và đi khám bệnh đi,0,nhiều tiền thì đi sửa cái mặt và đi khám bệnh đi
Anh trung vô diện,0,anh trung_vô diện
Tử vi xem số cho người ...số mình thì để chi ruồi nó bu ....,0,tử_vi xem số cho người ... số mình thì để chi_ruồi nó bu ....
Đúng là cháu cô :)),0,đúng là cháu cô
Ok đấy sếp ạ,0,ok đấy sếp ạ
Là có văn hóa nhé em :v,0,là có văn_hóa nhé em
Đâu đó trên fb tớ,0,đâu_đó trên facebook tớ
Phúc Ngô mịnh tông :))),0,phúc ngô mịnh_tông
Hello! From Đông Lào,0,hello !_from đông lào
"Từ Sơn - Bắc Ninh , nơi dân chơi hội tụ Chu Minh Sang Lương Tuấn",0,"từ sơn - bắc_ninh , nơi dân_chơi hội_tụ chu_minh sang lương tuấn"
"Khúc ruột ngàn dặm :)), rồi mấy anh chị thành viên trong cái hội ấy đưa con cháu, gia đình dòng họ qua ở chung với cái tụi đu càng thế mới vui :))",2,"khúc ruột_ngàn dặm , rồi mấy anh_chị thành_viên trong cái hội ấy đưa con_cháu , gia_đình dòng_họ qua ở chung với cái tụi đu_càng thế mới vui"
A3 lên phường nhận giấy khen nha,0,a3 lên phường nhận giấy khen nha
thần đồng toán học from Cao Bằng =)),0,thần đồng_toán học from cao bằng
Ông trần dẫn còn khỏe và đẹp già hihihi,0,ông trần dẫn còn khỏe và đẹp già hihihi
Ngồi im bạn êyyy,0,ngồi im bạn êy
Chi ba song 1 doi nay ko hoi tuyet an doi o kiep co phut thi mai mai van giau sang con nhu e day ong ba cung ko thuong dat cac thi ko co,0,chi ba song 1 doi nay ko_hoi tuyet_an doi_o kiep co phut thi_mai mai_van giau sang con nhu_e day ong ba cung ko thuong dat cac thi_ko co
Bữa nay có thêm chị Trang đi lang thang từ 34 đen 38 rui và còn hơn nữa,0,bữa_nay có thêm chị trang đi lang_thang từ 34 đen 38 rui và còn hơn_nữa
thộn 😂,0,thộn
"Lên mạng THÁNH thiện làm phước, miệng lỗ mồm long công đồ chợ búa, Có chồn lùi đâu múa lữa, ngáo aõ",1,"lên mạng thánh_thiện làm_phước , miệng lỗ_mồm long_công_đồ chợ_búa , có chồn lùi đâu múa_lữa , ngáo aõ"
Làm cứu trợ phải được công nhận mới chịu hả =))),0,làm cứu_trợ phải được công_nhận mới chịu hả
Ok tkask thấy dấu bé ba,0,ok tkask thấy dấu bé ba
Cạn lời :)),0,cạn lời
Cái mặt ông tuân cười phái chí. Nhìn ổng thấy cưng dễ sợ..,0,cái mặt ông tuân_cười phái_chí . nhìn ổng thấy cưng dễ sợ ..
Nhìn tội mấy em qá,0,nhìn tội mấy em qá
Cười xỉu😊 vui quá xá,0,cười xỉu_vui quá_xá
Cô dễ thương quá trời,0,cô dễ_thương quá trời
Khánh Linh tóc tém của má,0,khánh_linh tóc tém của má
Nguyễn Phước PhúcPhúc blue của thầy,0,nguyễn_phước phúcphúc_blue của thầy
Huhu thôi ngồi đối diện điii. E sợ huhu,0,huhu thôi ngồi đối_diện đi . e sợ huhu
Trần Tân Kiệt cái ông producer bên đây làm nhạc hay hơn cái ông sinh năm 99 à nhàm 95 á hình như 93 ông nhở?,0,trần tân_kiệt cái ông producer bên đây làm nhạc hay hơn cái ông sinh năm 99 à nhàm 95 á_hình_như 93 ông nhở ?
Lại tưởng biến thái thì bỏ mẹ :3,1,lại tưởng biến_thái thì bỏ mẹ
Lại được bế lên gặp các quan trên rồi :v,0,lại được bế lên gặp các quan trên rồi
Khó khăn thật sự,0,khó_khăn thật_sự
Họ thích ăn khác lạ cho là đặc sản nhưng ..... rút kinh nghiệm thì muộn.,0,họ thích ăn khác_lạ cho là đặc_sản nhưng ....._rút kinh_nghiệm thì muộn .
Tháii Hèn cho e xin video vs a :v,0,tháii hèn cho e xin video vs a
Quá chậm 🙂,0,quá chậm
Quanh đi quanh lại chả hiểu cặc gì nghĩa là chả biết m có vòng vo hay không vòng vo . nói toàn mấy cái vớ vẩn lòng vòng đéo hiểu đk. Mà thế đéo nào lại gặp thằng nói nhiều vậy không biết nữa. Dm nói vậy đọc cả ngày cũng chốt lại vòng vo tam quốc . như tao nói mẹ ra luôn lòng vòng lm cái lồn gì.,2,quanh đi quanh lại chả hiểu cặc gì nghĩa_là chả biết m có vòng_vo hay không vòng_vo . nói toàn mấy cái vớ vẩn lòng_vòng đéo hiểu đăng kí . mà thế đéo nào lại gặp thằng nói nhiều vậy không biết nữa . dm nói vậy đọc cả ngày cũng chốt lại vòng vo tam_quốc . như tao nói mẹ ra luôn lòng_vòng lm cái lồn gì .
Bong song ao.,0,bong song ao .
dữ... chắc t cũng ghé ra coi sao..,0,dữ ... chắc t cũng ghé ra coi sao ..
Cô hoèn acp cháu với ❤️,0,cô hoèn acp cháu với
công ty nhà nước nào cũng nợ haiz... mà lương ông nào cũng cao,0,công_ty nhà_nước nào cũng nợ haiz ... mà lương ông nào cũng cao
Loi dung người ta ko dc quay sang chửi ... pó tay,0,loi_dung người ta ko dc quay sang chửi ... pó tay
Anh tao mà lại,0,anh tao mà_lại
xa lắm,0,xa lắm
Hoàng Như Ngọc táo chó,0,hoàng như ngọc_táo chó
Nhưng lượt xem như vậy cũng nhiều rồi,0,nhưng lượt xem như_vậy cũng nhiều rồi
Ko co lợi cho tỉnh nhưng có lợi cho quan . Ngu gì mà ko làm . Cơ mà 1000 ha rừg đó nay đã đi đâu @@,2,ko co_lợi cho tỉnh nhưng có lợi cho quan . ngu gì mà ko làm . cơ mà 1000 ha rừg đó nay đã đi đâu
"Đình Quang đm anh đẹp trai vl, anh vậy mà xấu thì đéo đứa nào dám ra ngoài r anh ạ",1,"đình_quang địt mẹ anh đẹp_trai vãi lồn , anh vậy_mà xấu thì đéo đứa nào dám ra ngoài r anh ạ"
Refund vô địch nhưng tớ vẫn chưa vô được tim cậu,0,refund vô_địch nhưng tớ vẫn chưa vô được tim cậu
Fullcombo cho ae cần :)),0,fullcombo cho anh em cần
😆😆😆😆,0,
ĐÃ BÊ ĐÊ RỒI CÒN BỊ BỆNH XẠO LỒN,2,đã bê đê rồi còn bị bệnh xạo lồn
Hoài An Trịnh em bỏ lỡ khoảnh khắc huyền thoại rồi :((,0,hoài an trịnh_em bỏ lỡ khoảnh_khắc huyền_thoại rồi
Phạm Đình Tuyên like suốt,0,phạm_đình tuyên_like suốt
Đậu Quỳnh Nhi k qtam mà thấy tn khá nhiều,0,đậu quỳnh_nhi k quan tâm mà thấy thế nào khá nhiều
Trung nghiêm túc,0,trung_nghiêm_túc
Cực kỳ thuyết phục !,0,cực_kỳ thuyết_phục !
Nen han che nguoi nhap canh tu nuoc ngoai,0,nen han che nguoi nhap canh_tu nuoc ngoai
ôi lại gặp idol trong page này r,0,ôi lại gặp idol trong page này r
Đừng vì vài trăm ngàn mà gặp nguy hiểm đến tính mạng nhé những tài xế thầm lặng ..,0,đừng vì vài trăm_ngàn mà gặp nguy_hiểm đến tính_mạng nhé những tài_xế thầm_lặng ..
Mình muốn đi học quá 😢,0,mình muốn đi học quá
Cứ như 2 giọt nước 😇,0,cứ như 2 giọt nước
anh độ mixi chưa bao giờ là hết deep,0,anh độ mixi chưa bao_giờ là hết deep
Chị ba có cái loz bằng cổ tay!,2,chị ba có cái loz bằng cổ_tay !
Trung bị dính lời nguyền :)),0,trung bị dính lời nguyền
Tuyen Le mu nghĩa cười ỉa ba đứa chứ sao,0,tuyen_le mu_nghĩa cười_ỉa ba đứa chứ sao
Đc thật sự luôn,0,đc thật_sự luôn
🚬 THUỐC LÁ WIN SLIM THƠM ĐẬM VỊ CAFE SỮA☕,0,thuốc_lá win slim thơm đậm_vị cafe sữa
Em nhớ không nhầm con nhỏ Peper nó khuyên các bạn trẻ rằng : Làm Tình - Tìm Hiểu - Yêu - kết hôn đó mọi người 😅,0,em nhớ không nhầm con_nhỏ peper nó khuyên các bạn trẻ rằng làm_tình - tìm_hiểu - yêu - kết_hôn đó mọi người
Đọc thì dịch từng chữ hahaha voai thật con tau hài cho thiện hạ,0,đọc thì dịch từng chữ hahaha voai thật con tau hài cho thiện hạ
anh tôi đẹp zai vler,0,anh tôi đẹp trai vler
chuyên mục việtsub bắt đầu,0,chuyên_mục việtsub bắt_đầu
Nơi chú có nắng nơi cháu thì k :))) Mùng 2/9 đón mưa bão chú ưi :))),0,nơi chú có nắng nơi cháu thì k mùng 2/9 đón mưa_bão chú ưi
Văn Thuận thuốc này... Xem lun video :)),0,văn_thuận thuốc này ... xem lun video
Mau đưa ông già về nhé :)),0,mau đưa ông_già về nhé
Abe tâm linh,0,abe tâm_linh
Đặc vụ susan comeback bên lớp ms nha thầy,0,đặc vụ susan comeback bên lớp ms nha thầy
xin lỗi tụi bay chết kệ bà tụi bây tụi tao kiểm tra có cái cục cức gì đâu ( tao biết đó là thứ gì ),2,xin_lỗi tụi bay chết kệ bà tụi bây tụi tao kiểm_tra có cái cục cức gì đâu ( tao biết đó là thứ gì )
Hèn chi ai cũng thương bả🤣🤣🤣,0,hèn_chi ai cũng thương_bả
Ghê ta .10 năm trước có tính năng livetreems..ủa sao mình ngu dữ z ta pt dị lúc trước livetreems rồi,0,ghê ta . 10 năm trước có tính năng_livetreems .. ủa sao mình ngu dữ_z ta pt_dị lúc trước livetreems rồi
Sắp thất học rồi aba ơi,0,sắp thất_học rồi aba ơi
Đm,1,địt mẹ
Đặng Tiến Hoàng sếp lạc qua nơi này 🤥,0,đặng_tiến_hoàng sếp_lạc qua nơi này
Mạng khỏe thế :)),0,mạng khỏe thế
Tuaz Hunq chữ G của thầy trong game là GG,0,tuaz hunq chữ g của thầy trong game là gg
Vũ Hạnh Dương cô dạy cả bộ môn chửi nữa ah 🙄,0,vũ_hạnh_dương cô dạy cả bộ_môn chửi nữa ah
Panda Thái đã xem =))),0,panda_thái đã xem
tái liên quán nhé :)),0,tái liên_quán nhé
Mấy thợ làm Tiktok vẫn chưa thấy ai ra siêu phẩm Tấc nhiêng nhể?...,0,mấy thợ làm tiktok vẫn chưa thấy ai ra siêu_phẩm tấc_nhiêng nhể ? ...
Thích nhất bài hit nổi tiếng của anh,0,thích nhất bài hit nổi_tiếng của anh
"Xanh là nn, đỏ chủ đt , mấy con kia bank tím ông cụ",0,"xanh là ngôn ngữ , đỏ chủ_đt , mấy con kia bank tím ông cụ"
"Tập đoàn Apple cả thế giới đều biết ,chứ đâu phải mấy doanh nghiệp lóc cóc Leng keng đâu",0,"tập_đoàn apple cả thế_giới đều biết , chứ đâu phải mấy doanh_nghiệp lóc_cóc leng_keng đâu"
Dân InDo nếu mà k hay thì cũng hay hơn Cây ATM,0,dân indo nếu mà k hay thì cũng hay hơn cây atm
- Có ai 2k5 là học sinh của thầy như tuu không ?,0,- có ai 2 k5 là học_sinh của thầy như tuu không ?
Nguyễn Hoàng Anh bạn khoanh đó có ý nghĩa gì?,0,nguyễn_hoàng anh bạn khoanh đó có ý_nghĩa gì ?
Ny Ty Trần ukm,0,ny_ty trần ukm
Ăn ở không quá r hack f Anh của mị😪,0,ăn_ở không quá r hack f anh của mị
"Các DLV vào bênh bảo là tài sản khỏi cần kê khai, miễn sao có 3 củ cho tụi nó là ok",0,"các dlv vào bênh bảo là tài_sản khỏi cần kê_khai , miễn_sao có 3 củ cho tụi nó là ok"
Minh Vũ,0,minh_vũ
bố mày nhịn mày lâu lắm rồi,0,bố mày nhịn mày lâu lắm rồi
Trời đất ơi. 1 mình nó mà lây vậy đó.,0,trời_đất ơi . 1 mình nó mà lây vậy đó .
Hồ Triều yên tâm mọi việc sẽ ổn thôi,0,hồ triều yên_tâm mọi việc sẽ ổn thôi
"Hài, max hài",0,"hài , max hài"
Mai sáng đỡ ốmmm🙂auto khỏi bệnh,0,mai sáng đỡ ốmauto khỏi bệnh
Hay qua,0,hay qua
ok tkay jao bar bezt daxau,0,ok tkay jao bar bezt daxau
Lê Nhật Khoa thiên trâm hả,0,lê_nhật_khoa thiên_trâm hả
Đào Văn Hậu ơ vãi thật nó bắt trend mình này 😂😂😂,0,đào văn_hậu ơ_vãi thật nó bắt trend mình này
đúng rồi 1 có 2 không đợi đợi cc nhé 🤣🤣,1,đúng rồi 1 có 2 không đợi đợi con cặc nhé
Thô nhưng thật :))),0,thô nhưng thật
Dân InDo bán nói chuẩn đấy,0,dân indo bán nói chuẩn đấy
"CÒN CSVN LÀ CÒN KHỔ SỞ .PHẢI THAY ĐỔI CHẾ ĐỘ CSVN .KHÔNG THAY ĐỔI ĐƯỢC ,PHẢI LẬT ĐỔ CSVN .KHÔNG LẬT ĐỔ ĐƯỢC ,PHẢI ÁM SÁT NHƯ NGUYÊN PHÚ TRỌNG ÁM SÁT LÊ HẢI AN VẬY .ĐÂY LÀ LUẬT QUẢ BÁO ,DÂN NGHỆ AN RƯỚC HỒ CHÍ MINH GIẢ VỀ CAI TRỊ VN NAY BỊ CSVN GIẾT ...",2,"còn csvn là còn khổ_sở . phải thay_đổi chế_độ csvn . không thay_đổi được , phải lật_đổ csvn . không lật_đổ được , phải ám_sát như nguyên_phú_trọng ám_sát lê_hải_an vậy . đây là luật quả báo , dân_nghệ an_rước hồ chí_minh_giả về cai_trị việt nam nay bị csvn giết ..."
Bỗng muốn khóc cho lòng nhẹ nỗi đau😆😆,0,bỗng muốn khóc cho lòng nhẹ nỗi đau
Trung Văn,0,trung_văn
Những người khốn khổ :(,0,những người khốn_khổ
Gái Cao Bằng :)),0,gái cao bằng
Hồ Nguyễn Quốc Phú thôi thôi chú câm mẹ cái mồm hộ tôi,2,hồ nguyễn_quốc_phú thôi thôi chú câm mẹ cái mồm hộ tôi
Tránh xa nó ra anh em,2,tránh xa nó ra anh_em
Cảm ơn bố =))),0,cảm_ơn bố
"Tao đéo cần tăng lương..... tao cần chúng mày đưa giá trị đồng tiền về như cái thời một lít xăng chỉ phải trả 16 ngàn, đi đổi đô thì chỉ cần 15 ngàn. Tăng cho 8% rồi đủ thứ tăng theo.... định tiếp tục huyễn hoặc bằng cách tăng thu nhập đầu người để làm éo gì ??",1,"tao đéo cần tăng lương ..... tao cần chúng_mày đưa giá_trị đồng_tiền về như cái thời một lít xăng chỉ phải trả 16 ngàn , đi đổi_đô thì chỉ cần 15 ngàn . tăng cho 8 % rồi đủ thứ tăng theo ...._định tiếp_tục huyễn hoặc bằng cách tăng thu_nhập đầu người để làm éo gì ? ?"
Gu của tao h cũng mặn vkl thày ạ,0,gu của tao h cũng mặn vkl thày ạ
