free_text,label_id,clean_text
"\""đập vào mặt cái nk sale up to 50% thế này còn gì bằng\"" Bạch Tuyết said",0,"\ "" đập vào mặt cái nk sale up to 50 % thế_này còn gì bằng \ "" bạch_tuyết said"
Đéo có gì để nói về cái đất nước này,2,đéo có gì nói cái đất_nước này
Trang lồn trâu này chả khác đéo gì việt tân. Fan thì địt có ai. Toàn gây thù chuốc oán cho nhau. Còn những thằng cmt ở trên vs những cái suy nghĩ lệch lạc cũng chẳng khác lồn gì lũ bán nước.,2,trang lồn trâu này khác đéo gì việt_tân . fan thì địt ai . toàn gây thù chuốc_oán cho nhau . còn những cmt ở trên vs những cái suy_nghĩ cũng chẳng khác_lồn lũ bán nước
"Đang có cái game mua Hàu tặng bút này a e! Dùng cái của nợ chị vợ nói là đây nhé. CH!CH khỏe, CH!CH phê, đê mê tối ngày!!!",1,"đang có cái game mua hàu tặng bút này a_e ! dùng cái của nợ chị vợ nói là đây nhé . ch ! ch khỏe , ch ! ch phê , đê_mê tối_ngày ! ! !"
Nguyễn Quang Huy chạy ngay đi,0,nguyễn_quang_huy chạy ngay đi
"Ngoài bệnh kiêu ngạo , tự hào dân tộc ảo tưởng . Thì còn bệnh hùa theo phong trào , luôn coi tư tưởng của số đông , miệt thị cá nhân khác biệt . Những đứa "" phản động "" như mình , khi phát biểu suy nghĩ cá nhân , luôn có sẵn 1 tiểu đoàn bò đỏ cuồng cộng trực chờ nhảy vào mồm tổng sỉ vả mình ^_^",2,"ngoài bệnh kiêu_ngạo , tự_hào dân_tộc ảo_tưởng . thì còn bệnh hùa theo phong_trào , luôn coi tư_tưởng của số đông , miệt_thị cá_nhân khác_biệt . những đứa "" phản_động "" như mình , khi phát_biểu suy_nghĩ cá_nhân , luôn có sẵn 1 tiểu_đoàn bò đỏ cuồng_cộng trực chờ nhảy vào mồm tổng_sỉ_vả mình ^__ ^"
Đầy ông kinh doanh bây h thờ Quan Công chứ đéo ai xăm và thờ Thánh Gióng =))))),1,đầy ông kinh_doanh bây_h thờ quan_công chứ và đéo ai xăm và thờ thánh_gióng
Làm chuyện ruồi bu...diễn éo sâu!,1,làm chuyện ruồi_bu ... diễn éo sâu !
"Đang vi phạm thì im re, xong xuôi rồi thì mới rà soát, sau đó thay đổi pháp lý để chính thức công nhận vi phạm, hỏi sao ko xử lý kịp thời thì nhân đc câu trl là ko hay biết, lực lượng mỏng, cần thời gian kiểm tra...@@",1,"đang vi_phạm thì im_re , xong_xuôi rồi thì mới rà_soát , sau thì thay_đổi pháp_lý để chính_thức công_nhận vi_phạm , hỏi sao ko xử_lý kịp_thời đó nhân_đc câu trả lời là ko hay_biết , lực_lượng mỏng , cần thời_gian kiểm_tra ..."
Trend nay này Việt Nam có từ xa xưa rồi 😅😅,0,trend nay này việt_nam có từ xa_xưa rồi
Cực kì thuyết phục!,0,cực_kì thuyết_phục !
Cũg chưa biết tin ai đc m ơi =)) đồn như lời,1,cũg chưa biết tin chưa ai đc m ơi_đồn như lời
"An ninh và tình báo vn Nên tiêu diệt tên trần dần này, tên điên khùng.",2,"tên và tình_báo việt nam nên tiêu_diệt an_ninh trần dần này , tên điên_khùng ."
Té ra nó là thừng mặt heo à.:)),2,té_ra nó heo thừng mặt là à .
dkm thằng nào sủa câu này -_-,1,con mẹ thằng sủa câu này
Nghe đâu đang muốn nông thôn hóa nhưng tốn 45.000 Tỷ nên đang từ từ. :v,0,nghe_đâu đang muốn nông_thôn hóa nhưng tốn 45.000 tỷ nên đang từ_từ .
Cần làm chặt chẽ hơn ngay từ sân bay để tránh có những trường hợp thiếu trung thực như bà Nhung,1,cần làm chặt_chẽ hơn ngay từ sân_bay để tránh có những trường_hợp thiếu trung_thực như bà nhung
Chất thì thôi rồi,0,chất thì thôi rồi
"Kô ai muốn phải cách ly ,nhưng vì sk cộng đồng cũng như sk chính mình hãy cố gắng lên bạn,bạn càng nói thì cái não của bạn sẽ bé đi nhiều.chúc bạn sau 14 ngày âm tính với corona.",2,"kô ai muốn phải cách_ly , nhưng vì sức khoẻ cộng_đồng cũng như sức khoẻ chính mình hãy cố_gắng lên bạn , bạn càng nói thì cái não của bạn sẽ bé đi nhiều . chúc bạn sau 14 ngày âm_tính với corona ."
"... rút kinh nghiệm, kiểm điểm nghiêm túc và trong tháng này đồng chí trưởng Công an xã An Đồng cũng nghỉ hưu theo quy định",0,"... rút kinh_nghiệm , kiểm_điểm nghiêm_túc và trong tháng này đồng_chí trưởng công_an xã an_đồng cũng nghỉ hưu theo quy_định"
Ngheo mà yên bình là đc. Tao nói riết giờ thấy uổng công. Tao cứ ở nc ngoài ngồi cười khì khì coi tụi bây đống vài thứ thuế ba láp. Ăn đồ ăn hoá chất. Ra đường thi trộm cướp. Uhm yên bình đi tụi mày ạ. Thấy đất nc xây nhiều cao tầng là thấy phát triễn. Tụi ngu ạ tiền vay ODA ấy con ạ. Rồi đời con cháu chúng mày sẽ trả há há.,2,ngheo mà yên_bình là đc . tao nói riết giờ thấy uổng_công . phát cứ ở nước ngoài ngồi cười khì_khì coi tụi bây đống vài thứ thuế ba láp . ăn đồ_ăn hóa_chất . ra đường thi trộm_cướp . uhm yên_bình đi tụi mày ạ . thấy đất nước xây nhiều cao_tầng là thấy tao triễn . tụi ngu ạ tiền vay oda ấy con ạ . rồi đời con_cháu chúng_mày sẽ trả há há .
Mà mệt nói thì nói mẹ đi,1,mà mệt nói thì nói mệt mẹ đi
"Cncs là quái thai của nhân loại, nó có sức mạnh không thế lực nào có thể tiêu diệt được, trừ chính nó ! Câu nói của một người nổi tiếng và đã được lịch sử xác định",2,"cncs là quái_thai của nhân_loại , nó có sức_mạnh không thế_lực nào có_thể tiêu_diệt được , trừ chính nó ! câu nói của một người nổi_tiếng và đã được lịch_sử xác_định"
Hiền Lương cc,1,hiền lương con cặc
Xạo lz hk có j vui chúng ta hk nên xạo lz nha chị ba 😏,1,xạo lz không có j vui chúng_ta không nên xạo lz_nha chị ba
Lại khịa rồi anh ơi :)))),0,lại khịa rồi anh ơi
"Sang Campuchia mà phát triển tài năng ! Đã có 2 người phong tướng rồi đó, ở VN thì nằm mơ đi.",0,"sang campuchia mà phát_triển tài_năng ! đã có 2 người phong_tướng rồi đó , ở việt nam thì nằm mơ đi ."
Chị ba chuoi nghe đã lô tai,0,chị ba chuoi nghe đã lô tai
Bà điên đi lang thang,2,bà điên lang_thang đi lang_thang
Chúc mừng Hồ duy Hải và cám ơn vòng tay của luật Sư luôn sự sáng suốt của công lý,0,chúc_mừng hồ duy_hải và cám_ơn vòng_tay của luật_sư luôn sự sáng_suốt của công_lý
Bui Hong Ngoc ccj,2,hong ngoc con cặc
Duy Trần cho mình xin video với ạ,0,duy_trần cho mình xin video với ạ
Tú Tý Tởn cười cái qq à bạn :((,2,tú_tý cười cái quần què à bạn
chuong trinh sam lon qu a,2,chuong trinh_sam lon qu a
Mặt nhìn kinh quá,2,mặt nhìn kinh quá
"tiêu thụ bia nhiều nhất, trẻ trâu nhiều nhất :))",1,"tiêu_thụ bia nhất , trẻ nhiều nhất"
TRUNG QUỐC LÀ 1 BẬC THẦY VỀ HỐI LỘ. :))),2,trung_quốc là 1 bậc thầy về hối_lộ .
Giàu mà ăn mặc lạ lùng ghê k bằng ăn mặc quê mùa như mình :)),1,giàu mà ăn_mặc lạ_lùng ghê_k bằng ăn_mặc quê_mùa như mình
"Sẽ có 1 ngày những người ủng hộ tự do, chống độc tài sẽ bị đám cầu thủ đỏ chửi bới, tục tằn ko khác gì đám bò đỏ chửi",2,"sẽ có 1 ngày những người ủng_hộ tự_do , chống độc_tài sẽ bị đám cầu_thủ đỏ chửi_bới , tục tằn_ko khác gì đỏ đám bò đỏ chửi"
Chửi bậy cũng có phải có văn hoá !!! page này giải trí vĩ lòn. Thích thích,1,chửi phải cũng có bậy có văn_hóa ! ! !_page này giải_trí vĩ_lòn . thích thích
"Dân trên núi thì nó biết chuyện trên buôn, trên làng chúng nó thôi, bác nói chuyện dưới đồng bằng ra thì sao chúng nó hiểu đc :v",0,"dân trên núi thì nó biết chuyện trên buôn , trên làng chúng_nó thôi , bác nói_chuyện dưới đồng_bằng ra thì sao chúng_nó hiểu đc"
Cân thận nó lại keu phản động :v,1,cân thận nó lại keu phản_động
"Ở indonesia đã có tàu điện ngầm rồi, ở Đông Lào đợi mãi không có",2,ở indonesia đã tàu_điện_ngầm rồi đông lào_đợi mãi không có
nhiều khi kg muốn ki thị bon bê đê đâu nhưng nhìn  bọn này kg ki thị cũng kg được.,2,nhiều khi kg muốn ki_thị bon_bê đê đâu nhưng nhìn bọn này kg ki_thị cũng kg được .
Lỗ đít nè chơi đi,1,lỗ đít lỗ nè chơi đi
hot lồn chứ hot girl,1,girl hot lồn chứ hot girl
"mỗi ngày thêm 4,5 ca thế này thì chết à :|",0,"mỗi ngày thêm 4,5_ca thế_này thì chết à"
Zơ tay phát biểu ý kiến ạ,0,zơ tay phát_biểu ý_kiến ạ
"Tiền nào của đó m.n ơi,hay bỏ tiền triệu ra mua xài thì thơm suốt tháng.",0,"tiền nào của đó m . n ơi , hay bỏ tiền triệu ra mua xài thì thơm_suốt tháng ."
dou ma thầy,2,dou ma thầy
Bà hổn láo quá,2,bà quá hổn_láo
đm bọn trung quốc chó,2,địt mẹ bọn trung_quốc chó
Hôm nay tộc trưởng đăng hơi nhiều đó nha,0,hôm_nay tộc trưởng đăng_hơi nhiều đó nha
con chó. tưởng mày đc tung hô à. lũ chó bánh mỷ nước lọc đó xl cái cc. éo bik luật về nhà mà học ra đó đeo biển làm cc nhà mày à,2,về chó . tưởng mày đc tung hô à . lũ chó bánh mỷ nước lọc đó xin lỗi cái con cặc . éo bik luật con nhà mà học ra đó đeo biển làm con cặc nhà mày à
Thinh Nguyen ct chứ đâu má. Tự cách ly rồi. 🤣,0,thinh_nguyen chia tay chứ đâu má . tự cách_ly rồi .
lên chức để nhét con cháu vào thây bã... bã ko bỏ chức đó nên đuổi luôn :3,1,lên chức để nhét con_cháu con_cháu vào thây_bã ... bã ko bỏ_chức đó nên đuổi luôn
Ôi đm 😂,1,mẹ ôi địt mẹ
"Sẽ có 1 ngày những người ủng hộ tự do, chống độc tài sẽ bị đám cầu thủ đỏ chửi bới, tục tằn ko khác gì đám bò đỏ chửi",2,"sẽ có 1 ngày những người ủng_hộ tự_do , chống độc_tài sẽ bị đám đỏ chửi_bới , tục tằn_ko khác gì đám bò đỏ chửi"
Chỉ Có những người ngu lâu dốt bền mới khoe của,2,chỉ có những người ngu lâu dốt_bền khoe của
Thanh niên phân biệt vùng miền bàn phím vãi lồng. Giỏi thì ra hà nội kêu bắc kỳ giữa đường hoặc sài gòn kêu nam kỳ xem. Coi thử có đi răng hàm mặt chỉnh hình không. Đkm lũ phân biệt vùng miền. Đkm lũ phản động.,2,thanh_niên phân_biệt vùng_miền bàn phím vãi_lồng . giỏi thì ra hà_nội kêu bắc_kỳ giữa đường hoặc nam_kỳ kêu sài_gòn xem . coi thử có đi răng hàm_mặt chỉnh_hình không . đkm lũ phân_biệt vùng_miền . đkm lũ phản_động .
Thuykieu Tran chán cực phí tiền . T dễ tính vđ xem xong toàn ngủ,1,thuykieu tran chán cực phí tiền . t dễ tính vấn đề xem toàn ngủ
Dừng chân đứng lại trời non nước,0,dừng chân đứng lại trời non nước
Cái miệng mày chửi dẻo mỗi ngày mày khg phát ngôn từ đó là ăn khg vô phát ngôn khg ngượng miệng mày xấu mà có được nhờ ra công viên nằm ngửa,2,cái miệng mày chửi_dẻo mỗi ngày mày khg_phát_ngôn từ đó là ăn_khg vô_phát_ngôn khg ngượng_miệng mày xấu mà có được nhờ ra công_viên mày nằm ngửa
b52 ơi lứng quá B52 i,1,b52 ơi quá b52 i
Con cac,1,cac con
Khóc cc. Nước mắt cá sấu. Đồ giả mà toàn chốt đơn r quăng. Ngoài giới chỉ thấy mày dơ xạo lồn thôi haha,2,khóc con cặc . nước_mắt cá_sấu . đồ giả mà toàn chốt đơn r_quăng . ngoài giới chỉ thấy mày dơ xạo lồn thôi haha
Bắt cái đầu mấy con cờ hó tung tin tào lao đập cho phát,2,bắt cái đầu mấy con chó tung tin tào_lao đập cho phát
sợ vlon anh ơiii🙄,1,sợ vlon anh ơi
HOA LỤA - HOA TƯƠI NHẬP KHẨU CAO CẤP.,0,hoa lụa - hoa tươi nhập_khẩu cao_cấp .
Đinhh Thị Hoàii Thuu ngủ mẹ m đi,1,đinhh thị_hoàii thuu ngủ mẹ m đi
Mình còn ko bt nó là cn j,0,mình còn ko biết nó là chủ nhật j
Đm chúng mày,2,địt mẹ chúng_mày
Ok thầy ;v,0,ok thầy
Thấy nước ngta thấy ham nhìn lại xứ vịt ngan chán,1,thấy nước người ta thấy ham nhìn lại xứ vịt ngan thấy chán
Ảaaaaa,0,ảa
Con beat căng :))) ditnhauhong,1,con beat căng itnhauhong itnhauhong
nghĩ mà chán ...!!!,1,! mà chán ... nghĩ ! !
mày biết củ cặc hong :v,1,mày biết củ mày cặc hong
Dạo này nó cho truyền thông nhiều tiền nên im hẳn khá lâu,1,khá dạo này nó cho truyền_thông nhiều tiền nên im_hẳn khá lâu
ua roi cai nut xac nhan dau,0,ua roi cai_nut xac nhan_dau
thằng VC nào thì củng đều là lưu manh và gian trá .... chức quyền càng cao thì độ lưu manh càng lớn .... ĐM bọn VC ...!!,2,thằng vãi cặc nào thì củng_đều là lưu_manh và gian_trá .... chức_quyền càng cao thì độ lưu_manh càng lớn .... địt thằng mẹ bọn vãi cặc ... ! !
Lại một thằng óc tôm.,2,lại một thằng . óc tôm .
Thương Thầy của em <3,0,thương thầy của em <3
"Ta thì nghĩ thằng này là người của tàu cộng, được cử qua đây để làm dư lợn viên, mục đích là làm ảnh hưởng ngôn luận có lợi cho mẫu quốc. Vì xưa nay t đều biết rằng cộng sản mạnh nhất ở điểm là tạo ngôn luận ảnh hưởng mọi người. Từ đó nó sẽ đủ tư cách đi tạo thế, và nói rằng những thằng có suy nghĩ khác nó tức là khác vs mọi người vì suy nghĩ của nó là của mọi người, tức là đi ngược vs dư luận, tức là phản động",2,"ta thì nghĩ thằng này là người của tàu cộng , được cử để đây qua làm_dư lợn_viên , mục_đích là làm ảnh_hưởng ngôn_luận có lợi cho mẫu_quốc . vì xưa_nay t đều biết rằng cộng_sản mạnh nhất ở điểm là tạo ngôn_luận ảnh_hưởng mọi người . từ đó nó sẽ đủ tư_cách đi tạo thế , và nói rằng những thằng có suy_nghĩ khác nó tức_là khác vs mọi người vì suy_nghĩ của nó là của mọi người , tức_là đi ngược vs dư_luận , tức_là phản_động"
"Cũng có 16x cái like , 1 là ngu giống admin , 2 là like thương hại :v",2,"cũng có là x cái like , 1 16 ngu giống admin , 2 là like thương_hại"
qua sam,1,qua qua sam
CHỈ MONG TRỜI XANH TRÊN CAO SOI THẤU XUI KHIẾN LÃNH ĐẠO TẤT CẢ CÁC NƯỚC TRỪ BỌN TRUNG QUỐC ĐUỔI HẾT BỌN QUAN VÀ CON CHÁU CỦA TẤT CẢ BỌN ĐẢNG VIÊN CS KO TRỪ MỘT AI _ KỂ CẢ HỌ ĐÃ RA KHỎI ĐẢNG RA KHỎI CÁC NƯỚC KO CHO CƯ TRÚ KO CHO NHẬP CẢNH ( KO CHÚNG,2,chỉ mong trời xanh trên cao_soi thấu_xui khiến bọn lãnh_đạo tất_cả các nước trừ bọn trung_quốc đuổi hết bọn quan và con_cháu của tất_cả bọn đảng_viên cuộc sống ko_trừ một ai _ kể_cả họ đã ra khỏi đảng ra khỏi các nước ko cho cư_trú ko cho nhập_cảnh ( ko chúng
lời nói đâu mất tiền mua  sau bà ăn nói ko có văn hóa dzay,2,lời_nói đâu mất tiền mua sau bà ăn_nói ko có văn_hóa dzay
@phíminhphúc https://www.facebook.com/my.the.1297?epa=SEARCH_BOX,0,
Hi chu,0,hi_chu
Ngu cmm.,2,ngu con mẹ mày .
nứng chưa ae,1,nứng chưa anh em
Chả bù cho K-ATM tí nào😩,2,nào bù cho k-atm tí chả
"Ngày xưa, với chỉ nước VNCH nhỏ bé, mà đã Ngự trên ngai vàng rồi, vậy mà khi Thống Nhất (sợ từ này lắm) đất nước gần nữa thế kỷ, với sự lãnh đạo tài tình, sáng suốt, đào Nam lấp Bắc của đảng, Vịt Lam mới mon men ""bò lết"" lên tới nơi. Vịt Lam vô địch.",2,"ngày_xưa , với chỉ nước vnch nhỏ_bé , mà ngự trên ngai vàng rồi , vậy_mà khi thống_nhất ( sợ từ này lắm ) đất_nước gần nữa thế_kỷ , với sự tài_tình , sáng_suốt , đào nam lấp bắc của đảng , vịt_lam mới mon_men "" bò lết "" lên tới nơi . vịt_lam vô_địch ."
Đời đôi khi nó vãi lồn lắm các ông ạ :(,1,đời đôi_khi nó vãi_lồn lắm các ông ạ
Ngoc Chu đme đang ăn sáng 🙂,1,ngoc chu_đme đang ăn sáng
Biến lun cho đẹp bầu trời. Tui qá mệt mõi rồi,1,biến cho lun đẹp bầu_trời . tui qá mệt_mõi rồi
"Bây h tại trung ương thành đại la toàn đỉnh cao trí tuệ, nơi những con bò tự hào luôn rống lên rằng vn vô địch, ra đường người với người thì luôn tỏ ra ta đây hống hách về nhà say rượu đánh vk như dog, có chuyện lên phường thì cúi đầu im thin thít tìm người thân quen để bỏ phong bì, dưới chân thiên tử mà như cc 😤😤😤",2,"bây_h tại trung_ương thành đại_la toàn đỉnh_cao trí_tuệ , nơi những con bò tự_hào luôn rống lên rằng việt nam vô_địch , ra đường người với người thì luôn tỏ ra ta đây hống hách về nhà say rượu đánh vợ như dog , có chuyện lên phường thì cúi đầu im_thin thít tìm người_thân_quen để bỏ phong_bì , dưới chân thiên_tử mà như con cặc"
Đừng đụng đến Bắc kỳ,2,đụng đến bắc kỳ
"nay coi full thấy cô quá trời đáng yêu luôn, cười gần chết",0,"nay coi full thấy cô quá trời đáng yêu luôn , cười gần chết"
Vũ Văn Hiệp học trò như đách lồn :)),2,vũ_văn_hiệp học_trò như đách lồn
"Hoàng Công Hiếu lỗi thì chưa chắc nhưng đa số sống như lol, đa số thôi",1,"hoàng công_hiếu lỗi thì chưa chắc nhưng đa_số sống đa_số lol , như thôi"
thôi anh im mẹ mồm đi nói nhiều quá,2,thôi anh im mồm đi nói nhiều quá
Mệt quá thầy ạ 😞,0,mệt quá thầy ạ
Người có tiếng mặc cái lìn gì chẳng đẹp . Người bt nó bảo là điên,1,người có tiếng mặc cái lìn gì chẳng đẹp . người biết nó bảo là điên
Caiditmemay,2,caiditmemay
Ok ok,0,ok ok
"MV khá đầu ti! À nhầm,đầu tư! Mà t nghe đi nghe lại 10 lầm đấy m ạ!! Đéo hiểu bài hát là méo gì nữa! Chỉ thấy nhiều gái bỏ mẹ đi dc ấy chứ!? 😊😊😊",0,"mv khá đầu_ti ! à_nhầm , đầu_tư ! mà t nghe đi nghe lại 10 lầm đấy m ạ ! !_đéo hiểu bài hát là méo gì nữa ! chỉ thấy nhiều gái bỏ mẹ đi dc ấy chứ ! ?"
UNG HO CUOC SONG CHUNG TA KHOE MANH NOI KHONG VOI BAN,0,ung_ho cuoc_song chung ta khoe_manh noi khong voi ban
khô lời 😞,0,khô lời
phuc phung tri giống cá giồ táp cứt chứ cá lóc đâu ra ^^,1,phuc phung_tri cá giống giồ_táp cứt chứ cá_lóc đâu ra
Yêu Thầy Ba vãi cẹt 😚,1,yêu thầy ba vãi cẹt
Bò đỏ ủng hộ 100%.,2,bò % ủng_hộ 100 đỏ .
hậu duệ mặt dày,1,hậu duệ dày mặt
giàu mà ý thức như cái đầu cac :),1,giàu mà ý_thức như đầu cac
đc cái xl là hay😆,1,đc cái xin lỗi lỗi là hay
Gia Môn bất Hạnh :v,0,gia_môn bất_hạnh
Nguyễn Ánh Dương em đang ngồi chơi game là Talia Mint ☺️,0,nguyễn_ánh dương_em đang ngồi chơi game là talia mint
Cứt tây ngon hơn cứt ta mà :( Hà Tĩnh cháy mấy thanh niên này k quan tâm đâu,0,cứt tây ngon hơn cứt ta mà hà_tĩnh cháy mấy thanh_niên này k quan_tâm đâu
Cang sem cang tuc moi nguoi oi phai su no moi duoc,1,cang sem duoc tuc moi nguoi oi phai_su no moi cang
Khai giảng phơi nắng😂,0,khai_giảng phơi nắng
Đây là a độ 😆,0,đây là a_độ
Linh Chi zề là duii rùiiii kakaa,0,linh chi_zề là duii rùi kakaa
cú có Gai🤣,1,gai có cú
Nhà nước minh nên có những biện pháp mạnh vs những hành vi đi nước ngoài về trốn khai báo.h đứa nào về nước trốn khai báo khi phát hiện đc là dương tính vs vi rút thì mang ra xử bắn luôn!,2,nhà_nước minh nên có những biện_pháp mạnh vs những hành_vi đi nước_ngoài về trốn khai_báo . về đứa nào h nước trốn khai_báo khi phát_hiện đc là dương_tính vs vi_rút thì mang ra xử bắn luôn !
Người có tiếng mặc cái lìn gì chẳng đẹp . Người bt nó bảo là điên,1,người có tiếng mặc cái lìn chẳng đẹp người biết nó bảo là điên
Ba gà dẫn gái về phong stream :(((,0,ba gà dẫn gái về phong_stream
bị ngu à,2,bị ngu à
khi những con sán dây búa liềm phát biểu y như rằng tấu hài,2,khi những con sán dây búa y_như_rằng phát_biểu liềm tấu hài
xin dược phẩm chị êyyy =)),0,xin dược_phẩm chị êy
Dm vòng 800 vòng mới ra vđề mk kêu k thjx vòng vo. Chăk k thjx vòng it,1,dm vòng 800 vòng mới ra vấn mk kêu k thjx vòng_vo . chăk k thjx vòng it
nghe rất iphone nhưng lại samsung,0,nghe rất iphone nhưng lại samsung
Loai ngu dốt ko bt. Huc la zi ! Lam mất hết an tuong người phụ nữ việt nam ! Ko tha thứ được!,1,loai ngu dốt ko la_zi . huc biết !_lam mất hết an_tuong người phụ_nữ việt_nam !_ko tha_thứ được !
phúc lợi lao động bên họ như vậy mà,0,phúc_lợi lao_động bên họ như_vậy mà
Đit mẹ thua cái thể loại này,2,đit mẹ này cái thể_loại thua
Già mà dơ,1,già mà dơ dơ
Già mà non,1,già mà non già
Tàu Hủ bản lĩnh lấy nick chính ra sủa nữa đừng lấy nick face clmmm,2,tàu hủ bản_lĩnh lấy nick chính ra sủa nữa đừng lấy nick face cái lồn má nick
Châu Minh Đặng tâm thần có hệ thống,2,châu_minh đặng_tâm_thần có hệ_thống
Nghe rất vô lý như cũng rất thuyết phục,0,nghe rất vô_lý như cũng rất thuyết_phục
abe moi' noi' cl gi` v ?,1,abe moi ' noi ' cái lồn gi ` v ?
Chúng ta đã thắng trong việc bịt miệng dân,2,chúng_ta đã thắng trong việc bịt miệng dân
Ui dào tòan cái lũ tham ô tham nhũng. Hốc hết cứt của dân thôi,2,ui_dào toàn cái lũ tham_ô tham_nhũng . hốc hết cứt của dân thôi
Dmcs,2,dmcs
Anh trung dại khờ,0,anh trung_dại khờ
K thích làm công chúa,0,k thích làm công_chúa
Thua trug+ hết dân nó dù ở hải ngoại theo hay ko theo cs dân nó rất đoàn kết còn người việt mìh bág bổ phỉ bág ...nhau 40 năm qa,2,thua trug + hết theo dân nó dù ở hải_ngoại theo hay ko theo cuộc sống dân nó rất đoàn_kết còn người việt mìh bág bổ_phỉ bág ... nhau 40 năm qa
Ở đấy ngột ngạt mà còn đi lại được :)) ở chỗ kia thì đeo có cơ hội đi như vậy đâu mà ngột vs chả ngạt hihi,1,ở đấy ngột_ngạt mà_còn đi_lại được thì ở chỗ kia thì đeo có cơ_hội đi như_vậy đâu mà ngột vs chả_ngạt hihi
Trúc Thư hỏa thiêu nó đi,2,hỏa_thiêu thư trúc nó đi
Xin lỗi chịu hết nỗi : )),0,xin_lỗi chịu hết nỗi
Chị em rụng trứng chưa,0,chị_em rụng trứng chưa
"Ở xứ người đứng chửi Tổng thống cũng chả sao , dân chủ thật sự, còn bị phạt như nội dung trên là lòi cái bản mặt dân chủ giả hiệu.",2,"ở xứ người đứng chửi tổng_thống cũng chả sao , dân_chủ thật_sự , còn bị phạt như nội_dung trên là lòi cái bản mặt dân_chủ giả_hiệu ."
Ăn cướp trắng trợn,1,ăn trắng_trợn cướp
.nhìn bát mỳ em sót cho anh quá :((((,0,. nhìn bát_mỳ em sót cho anh quá
đa số thực phẩm mà bọn quan lại ăn là an toàn ...(chúng có ăn đồ chợ đéo đâu!),2,đa_số thực_phẩm mà bọn quan_lại ăn là an_toàn ... ( chúng có ăn_đồ chợ ... đéo đâu ! )
Điz mé thanh niên,2,điz mé thanh_niên
Là sao em không hiểu gì hết ạ,0,là sao em không hiểu gì hết ạ
"Nha tien tri cung so virut hay sao, tien tri noi cong san tieu tan ma. Noi lao,",2,"nha tien tri_cung so virut hay sao , noi tien_tri cong san_tieu tan_ma . noi lao ,"
Giọng cô mina nay nghe kỳ vậy :)),0,giọng cô mina nay nghe kỳ vậy
Như cc z thầy ơi :v,2,cặc con như z thầy ơi
Thanh Trà Trương ??,0,thanh trà_trương ? ?
Chuẩn. Có nhiều người giỏi cào lồn ăn vạ lắm :))),1,chuẩn . . có nhiều người giỏi cào lồn ăn_vạ lắm
Không còn gì để nói =]],0,không còn gì để nói
"Trần Dần tiên tri người Vn sẽ về 1 mối quá đúng lun , nhưng quên vc phải bị tiêu diệt theo tất yếu lịch sử vì chỉ còn vài nước nghèo nàn chịu luồn cúi tàu cộng lưu manh",2,"trần dần tiên_tri người sẽ về mối quá đúng lun , nhưng quên vãi phải tiêu_diệt theo tất_yếu vì chỉ còn vài nước chịu luồn cúi tàu cộng lưu_manh"
Đập đá ít thôi thầy,2,đập đá ít thôi thầy
Chửi thấm vcđ í :)))) mà ad có update vụ tuyển ny cho ace bạn bè trên fb ko :))),0,chửi thấm vãi cả đái í mà ad có update vụ tuyển_ny cho anh chị em bạn_bè trên facebook ko
Thằng làm nghề giáo dục cuồng like .,2,thằng làm nghề giáo_dục cuồng_like .
Bọn cặn bả xã hội,1,cặn_bả bọn xã_hội
"Tụi tui hỏng dám nói sau giải phóng,chỉ dám nghệ thuật hóa sự kiện sau 75, TỪ NGÀY ĐỨT PHIM...🤣🤣🤣 khổ quá.",1,"tụi tui hỏng dám nói sau giải_phóng , chỉ dám nghệ_thuật hóa sự_kiện sau 75 , từ ngày đứt phim ... khổ quá ."
Có ai gióng tôi không? Trần Dần là người chống cộng đáng xem nhất và bị ít người ghét nhất. Tầm tuổi ông mà được như vậy thì khi về nước chắc nhiều người hoan nganh lắm đây.,0,có ai gióng tôi không ?_trần dần là người chống cộng đáng xem nhất và bị ít người ghét nhất . tầm tuổi ông mà được như_vậy thì khi về nước chắc nhiều người hoan_nganh lắm đây .
Đu ma ba,2,đu_ma ba
"sông cửu long thì bọn cẩu nó ngăn nước đầu nguồn , giờ miền trung thì xả chất độc :( chả có cái gì bọn cẩu này ko làm đc",2,"sông cửu_long thì bọn cẩu nó ngăn nước đầu nguồn , giờ miền trung xả chả có cái gì bọn cẩu này ko đc"
Dô con di mây ngon lâm ma,2,dô con di_mây ngon lâm_ma
bệnh hoạn v lin,1,bệnh hoạn v lin
Hết R rồi Abe nó hết hay em hết :)),0,hết r rồi abe nó hết hay em hết
Minh Quân djt,1,minh djt quân
chỉ đứng dẩy là thành ca sĩ đc rồi. Thế mà đợt trước a Bảnh về đội chắc giờ làm ca sĩ nổi tiếng đéo phải đi tù ý nhờ,1,chỉ đứng dẩy là thành ca_sĩ đc rồi . thế mà đợt trước a_bảnh về đội chắc giờ làm ca_sĩ nổi_tiếng đéo phải đi tù_ý nhờ
Giang hồ ngậm buồi chứ đéo yêu nhé ông Sói =)),1,giang_hồ ngậm_buồi chứ đéo yêu nhé ông sói
Clm...:))),1,cái lồn má ... cái
